fold,item,train_degree,embedding_norm
0,513,4,3.3704867362976074
0,514,2,3.343782424926758
0,518,7,3.83557391166687
0,520,3,3.1683061122894287
0,521,5,4.034831523895264
0,523,7,4.002261638641357
0,524,4,3.483250379562378
0,527,4,3.3788058757781982
0,530,3,3.0557384490966797
0,532,5,3.4688663482666016
0,533,4,3.3272616863250732
0,534,6,3.3165276050567627
0,535,5,3.801528215408325
0,536,5,3.35125470161438
0,538,3,3.678044080734253
0,539,5,3.93642258644104
0,540,5,3.5526065826416016
0,541,4,3.342108726501465
0,542,3,3.258589267730713
0,544,4,3.4720699787139893
0,546,3,2.6607167720794678
0,550,4,2.6576342582702637
0,551,4,3.7302494049072266
0,553,3,3.5114312171936035
0,554,5,3.3559460639953613
0,555,5,3.580620527267456
0,556,3,3.4525234699249268
0,557,5,4.236518383026123
0,559,3,3.0006771087646484
0,560,4,4.7424845695495605
0,562,5,3.8545193672180176
0,563,3,3.0567729473114014
0,566,5,3.750962495803833
0,567,5,3.953251361846924
0,572,3,3.814687490463257
0,575,3,2.9754679203033447
0,576,5,3.2700488567352295
0,579,6,4.032900333404541
0,581,2,3.7125792503356934
0,584,3,3.438218832015991
0,585,4,3.7286674976348877
0,594,6,3.8515841960906982
0,595,5,4.300107955932617
0,597,4,3.543809652328491
0,598,4,3.340412139892578
0,599,4,3.7022135257720947
0,601,4,3.794954538345337
0,608,2,3.550879716873169
0,609,6,3.4939918518066406
0,611,5,3.472013473510742
0,612,3,3.039907455444336
0,613,4,3.800750732421875
0,615,4,3.393444061279297
0,617,3,4.262418270111084
0,621,5,3.641796112060547
0,622,4,3.423476219177246
0,624,6,3.4499669075012207
0,627,4,3.120330333709717
0,628,5,3.5723609924316406
0,629,4,3.2183611392974854
0,633,4,3.701050281524658
0,634,4,3.0107455253601074
0,637,3,3.634200096130371
0,641,3,3.962071657180786
0,644,5,3.804769515991211
0,645,2,3.5187430381774902
0,646,4,3.7232253551483154
0,652,4,4.157919406890869
0,653,5,3.218595266342163
0,655,4,3.577671766281128
0,656,4,3.1554346084594727
0,663,4,3.494586229324341
0,664,4,3.5836334228515625
0,665,5,3.710400104522705
0,666,5,3.5511884689331055
0,667,7,3.8199830055236816
0,668,4,2.993953227996826
0,670,5,3.7966489791870117
0,671,3,3.5679571628570557
0,672,5,3.6775424480438232
0,674,3,3.1673033237457275
0,675,7,3.8183963298797607
0,681,3,2.6311299800872803
0,682,1,0.20860154926776886
0,689,5,3.3294596672058105
0,692,4,4.162332534790039
0,696,2,3.719888687133789
0,698,3,3.1578779220581055
0,699,4,2.6424145698547363
0,701,6,4.499017715454102
0,703,5,2.791243553161621
0,704,4,3.173858880996704
0,706,5,3.140505313873291
0,707,7,3.504408359527588
0,716,3,3.845076560974121
0,717,3,2.9764294624328613
0,718,6,3.2599411010742188
0,719,5,3.268455743789673
0,724,4,3.3528974056243896
0,727,5,3.382148027420044
0,730,3,4.172038555145264
0,731,4,3.1465401649475098
0,732,3,3.4787540435791016
0,736,3,2.6443281173706055
0,738,5,3.932903528213501
0,739,5,3.2965145111083984
0,740,6,3.0123369693756104
0,742,2,3.1912448406219482
0,746,4,2.938873052597046
0,747,4,3.226602792739868
0,748,4,3.451115846633911
0,749,4,3.2873761653900146
0,750,3,0.3042846620082855
0,754,4,2.962472915649414
0,755,5,3.3849551677703857
0,756,4,2.5886452198028564
0,759,5,3.2181994915008545
0,765,1,0.4309999346733093
0,766,5,3.3436713218688965
0,767,5,3.7390923500061035
0,769,3,3.5835349559783936
0,772,7,0.8103460669517517
0,773,3,3.198556423187256
0,774,5,3.9247524738311768
0,779,5,3.211393356323242
0,780,4,3.7079808712005615
0,783,3,3.0828073024749756
0,784,5,3.737809658050537
0,786,5,2.7482049465179443
0,787,5,3.9213051795959473
0,788,3,3.9218804836273193
0,791,6,3.9879379272460938
0,792,5,3.0698719024658203
0,793,5,3.0852057933807373
0,795,3,3.1336798667907715
0,826,5,3.8966565132141113
0,827,3,0.4419751763343811
0,833,5,3.555030345916748
0,835,5,3.3006420135498047
0,842,3,3.0497703552246094
0,843,3,2.8158981800079346
0,845,2,0.041380807757377625
0,851,5,3.1959612369537354
0,852,5,4.116971492767334
0,853,3,3.195260763168335
0,854,5,3.3791115283966064
0,855,5,0.8648772239685059
0,857,3,2.2302258014678955
0,859,5,3.7850234508514404
0,860,4,2.930194616317749
0,861,5,2.8069329261779785
0,863,5,3.333962917327881
0,864,3,3.249439001083374
0,865,4,3.569429874420166
0,869,7,4.396244525909424
0,876,3,3.08595871925354
0,880,5,3.0282938480377197
0,884,3,3.503831148147583
0,886,5,3.2198452949523926
0,887,6,0.1550447791814804
0,889,2,0.24642953276634216
0,890,4,3.4673643112182617
0,893,4,0.3779563009738922
0,895,3,0.2611975371837616
0,899,7,3.364269495010376
0,900,7,3.622675657272339
0,905,3,2.8371734619140625
0,906,2,3.3059310913085938
0,910,7,3.8957722187042236
0,911,5,0.4133068919181824
0,915,5,3.10038423538208
0,916,3,0.238552525639534
0,918,15,4.114570617675781
0,925,5,3.109921932220459
0,939,4,3.776660442352295
0,948,4,3.630439519882202
0,949,2,3.513929605484009
0,950,6,2.923661470413208
0,953,5,3.786961555480957
0,954,4,2.9453279972076416
0,955,4,0.7971192002296448
0,957,4,3.529752254486084
0,962,5,0.33452361822128296
0,969,3,2.765817165374756
0,971,4,3.03446102142334
0,972,5,3.472860813140869
0,974,4,3.390367269515991
0,975,3,0.6917238235473633
0,977,3,0.7749114036560059
0,980,3,2.407092332839966
0,982,4,3.8214077949523926
0,984,3,3.281102418899536
0,986,5,2.849715232849121
0,987,1,0.19859638810157776
0,990,4,3.5341310501098633
0,991,4,4.013656139373779
0,993,4,3.481135845184326
0,995,4,2.513361692428589
0,996,3,0.6968636512756348
0,998,5,3.0856964588165283
0,1001,3,2.821916341781616
0,1002,5,3.137539863586426
0,1006,3,0.904008150100708
0,1007,2,3.555034875869751
0,1009,5,3.620079517364502
0,1012,3,3.3584017753601074
0,1013,2,2.992125988006592
0,1014,4,0.3097057342529297
0,1015,2,2.91587233543396
0,1016,7,3.271130323410034
0,1018,1,0.8923543691635132
0,1028,4,3.7549853324890137
0,1029,2,3.9507064819335938
0,1030,5,3.551351547241211
0,1034,5,3.0951125621795654
0,1037,5,3.085650682449341
0,1038,4,3.4830029010772705
0,1040,4,3.734490394592285
0,1044,4,2.831357717514038
0,1045,5,3.728679656982422
0,1047,5,3.6556990146636963
0,1048,3,3.618424654006958
