fold,item,train_degree,embedding_norm
0,2273,7,2.7998154163360596
0,2274,5,3.268280267715454
0,2280,5,3.1947197914123535
0,2283,4,2.523939371109009
0,2285,5,2.4206020832061768
0,2286,5,2.7339115142822266
0,2287,3,2.6731133460998535
0,2288,6,2.5878868103027344
0,2290,3,2.769199848175049
0,2291,5,2.38738751411438
0,2293,5,3.3501927852630615
0,2294,1,3.1316609382629395
0,2296,4,4.6900458335876465
0,2297,3,2.2197883129119873
0,2299,2,2.1880621910095215
0,2302,4,2.721283435821533
0,2303,4,2.619452953338623
0,2306,3,2.6386878490448
0,2308,6,3.1298320293426514
0,2309,1,3.4696786403656006
0,2311,7,3.0444118976593018
0,2312,5,2.753911018371582
0,2313,4,2.6466879844665527
0,2315,4,2.2757279872894287
0,2319,5,2.7288379669189453
0,2321,10,3.778261423110962
0,2322,5,2.844248056411743
0,2323,4,2.659365653991699
0,2324,6,2.629694938659668
0,2326,5,2.5427708625793457
0,2328,4,2.5753393173217773
0,2339,3,2.7522571086883545
0,2340,1,2.6214778423309326
0,2341,4,2.5232365131378174
0,2343,5,2.8064494132995605
0,2344,3,2.0913078784942627
0,2345,4,3.4535911083221436
0,2347,1,2.654627799987793
0,2352,4,2.8220179080963135
0,2353,3,2.7101426124572754
0,2354,4,3.5442793369293213
0,2355,3,3.6513290405273438
0,2356,3,2.7330985069274902
0,2358,3,2.27299165725708
0,2359,5,2.844390392303467
0,2363,4,3.575402021408081
0,2365,4,2.861635684967041
0,2366,4,2.2077109813690186
0,2367,3,2.436817169189453
0,2368,2,2.704975128173828
0,2369,2,1.9671963453292847
0,2370,4,2.4324750900268555
0,2372,5,2.6674070358276367
0,2377,3,3.391230583190918
0,2384,5,3.654546022415161
0,2387,4,2.550640344619751
0,2389,5,2.461195468902588
0,2390,6,2.0740718841552734
0,2391,6,3.8411881923675537
0,2395,5,2.6218318939208984
0,2396,2,2.823060989379883
0,2397,5,2.777024269104004
0,2403,4,3.060243844985962
0,2405,3,2.6494710445404053
0,2406,3,2.4608490467071533
0,2407,4,2.996830940246582
0,2408,5,2.246540069580078
0,2409,5,2.5357437133789062
0,2410,4,2.4937989711761475
0,2412,2,2.587066411972046
0,2416,4,2.6577248573303223
